step,flux_to_10,flux_to_14,dissipation,entropy,m2,mass_error
1.600000000000000000e+02,4.445724345030217371e-09,2.670386814542123816e-04,8.338156081099444350e+01,1.329892487451970196e+00,4.024273823707223419e-01,0.000000000000000000e+00
1.610000000000000000e+02,4.431404244026452269e-09,2.639463478265532959e-04,8.380486088656013521e+01,1.310277398563073126e+00,4.109978950988769086e-01,0.000000000000000000e+00
1.620000000000000000e+02,4.414000808819715783e-09,2.607812547668867547e-04,8.422478073722415104e+01,1.290632182710744091e+00,4.195802040184733461e-01,2.220446049250313081e-16
1.630000000000000000e+02,4.393594319751371568e-09,2.575484835564153087e-04,8.464134107673960727e+01,1.270978290445158754e+00,4.281634938631989629e-01,1.110223024625156540e-16
1.640000000000000000e+02,4.370271249232163011e-09,2.542531305262830531e-04,8.505456328752875095e+01,1.251336695267672772e+00,4.367372286128826109e-01,0.000000000000000000e+00
1.650000000000000000e+02,4.344123703707826785e-09,2.509002888688896104e-04,8.546446936875591405e+01,1.231727830691304204e+00,4.452911897650646544e-01,2.220446049250313081e-16
1.660000000000000000e+02,4.315248857617201867e-09,2.474950311823811413e-04,8.587108188496848982e+01,1.212171532610263558e+00,4.538155109082929184e-01,0.000000000000000000e+00
1.670000000000000000e+02,4.283748383888668744e-09,2.440423928383782877e-04,8.627442391549595868e+01,1.192686987157946188e+00,4.623007084767346009e-01,1.110223024625156540e-16
1.680000000000000000e+02,4.249727885301937006e-09,2.405473562502950509e-04,8.667451900478317839e+01,1.173292684170129885e+00,4.707377086166206204e-01,0.000000000000000000e+00
1.690000000000000000e+02,4.213296330785109283e-09,2.370148361067719433e-04,8.707139111382259955e+01,1.154006376309985704e+00,4.791178701434959386e-01,1.110223024625156540e-16
1.700000000000000000e+02,4.174565500427823398e-09,2.334496656219727624e-04,8.746506457283307157e+01,1.134845043854602942e+00,4.874330036146337641e-01,4.440892098500626162e-16
1.710000000000000000e+02,4.133649442676897162e-09,2.298565838419824262e-04,8.785556403531987257e+01,1.115824865089654727e+00,4.956753865826786232e-01,0.000000000000000000e+00
1.720000000000000000e+02,4.090663946847771471e-09,2.262402240344339103e-04,8.824291443363425458e+01,1.096961192210131886e+00,5.038377751342671962e-01,0.000000000000000000e+00
1.730000000000000000e+02,4.045726033739507508e-09,2.226051031769532150e-04,8.862714093613526245e+01,1.078268532581031725e+00,5.119134118506578623e-01,0.000000000000000000e+00
1.740000000000000000e+02,3.998953466788956495e-09,2.189556125491386163e-04,8.900826890604182040e+01,1.059760535172857177e+00,5.198960303561948049e-01,2.220446049250313081e-16
1.750000000000000000e+02,3.950464285846901410e-09,2.152960094227086190e-04,8.938632386204757552e+01,1.041449981952810244e+00,5.277798566445646156e-01,2.220446049250313081e-16
1.760000000000000000e+02,3.900376365310025605e-09,2.116304098352078764e-04,8.976133144075545545e+01,1.023348783983773602e+00,5.355596073923949429e-01,0.000000000000000000e+00
1.770000000000000000e+02,3.848806998002505174e-09,2.079627824243357557e-04,9.013331736097630653e+01,1.005467981959477841e+00,5.432304854848510889e-01,2.220446049250313081e-16
1.780000000000000000e+02,3.795872505873347564e-09,2.042969432925694319e-04,9.050230738992058832e+01,9.878177508854956157e-01,5.507881729887016409e-01,1.110223024625156540e-16
1.790000000000000000e+02,3.741687878263965233e-09,2.006365518653136686e-04,9.086832731130031959e+01,9.704074086017622225e-01,5.582288218151392201e-01,2.220446049250313081e-16
1.800000000000000000e+02,3.686366438207302973e-09,1.969851077003277671e-04,9.123140289534602232e+01,9.532454278328401642e-01,5.655490423177008674e-01,0.000000000000000000e+00
1.810000000000000000e+02,3.630019536947516453e-09,1.933459482016235413e-04,9.159155987073187077e+01,9.363394514469097762e-01,5.727458900703282785e-01,0.000000000000000000e+00
1.820000000000000000e+02,3.572756276619172577e-09,1.897222471873789612e-04,9.194882389839295911e+01,9.196963106030541235e-01,5.798168510672426779e-01,0.000000000000000000e+00
1.830000000000000000e+02,3.514683260798152519e-09,1.861170142586187205e-04,9.230322054720757308e+01,9.033220454685217948e-01,5.867598255803201379e-01,2.220446049250313081e-16
1.840000000000000000e+02,3.455904372433770353e-09,1.825330949134301110e-04,9.265477527151074355e+01,8.872219281928580559e-01,5.935731109013721030e-01,2.220446049250313081e-16
1.850000000000000000e+02,3.396520578492793659e-09,1.789731713502477342e-04,9.300351339039661980e+01,8.714004878337455740e-01,6.002553831865479195e-01,1.110223024625156540e-16
1.860000000000000000e+02,3.336629760491148468e-09,1.754397639031949848e-04,9.334946006876104718e+01,8.558615369396780359e-01,6.068056786083787513e-01,2.220446049250313081e-16
1.870000000000000000e+02,3.276326569957289997e-09,1.719352330525435852e-04,9.369264030003000698e+01,8.406081995068498403e-01,6.132233740080484941e-01,1.110223024625156540e-16
1.880000000000000000e+02,3.215702307761793319e-09,1.684617819539783058e-04,9.403307889051559698e+01,8.256429400415031816e-01,6.195081672267199746e-01,3.330669073875469621e-16
1.890000000000000000e+02,3.154844826159508823e-09,1.650214594314707906e-04,9.437080044533549028e+01,8.109675934741018555e-01,6.256600572803713289e-01,0.000000000000000000e+00
1.900000000000000000e+02,3.093838452322300948e-09,1.616161633800884895e-04,9.470582935583111350e+01,7.965833956877659272e-01,6.316793245279327396e-01,0.000000000000000000e+00
1.910000000000000000e+02,3.032763932090658167e-09,1.582476445269556556e-04,9.503818978841491116e+01,7.824910144401158174e-01,6.375665109678086973e-01,2.220446049250313081e-16
1.920000000000000000e+02,2.971698392639772440e-09,1.549175105007540498e-04,9.536790567477748937e+01,7.686905804747724558e-01,6.433224007832353264e-01,1.110223024625156540e-16
1.930000000000000000e+02,2.910715322738338293e-09,1.516272301625572975e-04,9.569500070338318665e+01,7.551817186359969236e-01,6.489480012426810385e-01,0.000000000000000000e+00
1.940000000000000000e+02,2.849884569275005119e-09,1.483781381533810231e-04,9.601949831218226450e+01,7.419635788171006219e-01,6.544445240476852721e-01,4.440892098500626162e-16
1.950000000000000000e+02,2.789272348736361415e-09,1.451714396165442139e-04,9.634142168246816595e+01,7.290348665901806857e-01,6.598133672072969969e-01,0.000000000000000000e+00
1.960000000000000000e+02,2.728941272340004989e-09,1.420082150557335833e-04,9.666079373380924267e+01,7.163938733812084125e-01,6.650560975057516755e-01,0.000000000000000000e+00
1.970000000000000000e+02,2.668950383555285561e-09,1.388894252925043432e-04,9.697763711998405256e+01,7.040385060704414943e-01,6.701744336182634543e-01,2.220446049250313081e-16
1.980000000000000000e+02,2.609355206781230688e-09,1.358159164897983727e-04,9.729197422585212962e+01,6.919663159134228358e-01,6.751702299188138134e-01,3.330669073875469621e-16
1.990000000000000000e+02,2.550207805994527594e-09,1.327884252108812383e-04,9.760382716509261058e+01,6.801745266923643340e-01,6.800454610137225409e-01,2.220446049250313081e-16
2.000000000000000000e+02,2.491556852229237539e-09,1.298075834858730747e-04,9.791321777874544807e+01,6.686600620214618873e-01,6.848022070254966565e-01,1.110223024625156540e-16
2.010000000000000000e+02,2.433447698802767938e-09,1.268739238607447992e-04,9.822016763449221344e+01,6.574195717425672658e-01,6.894426396430602955e-01,0.000000000000000000e+00
2.020000000000000000e+02,2.375922463258646176e-09,1.239878844062567429e-04,9.852469802661499898e+01,6.464494573596591964e-01,6.939690089468824041e-01,3.330669073875469621e-16
2.030000000000000000e+02,2.319020115054782845e-09,1.211498136668123413e-04,9.882682997657613555e+01,6.357458964716605765e-01,6.983836310107868206e-01,1.110223024625156540e-16
2.040000000000000000e+02,2.262776568085407485e-09,1.183599755315794904e-04,9.912658423416095843e+01,6.253048661733712210e-01,7.026888762762726337e-01,1.110223024625156540e-16
2.050000000000000000e+02,2.207224777184901249e-09,1.156185540124799111e-04,9.942398127913206451e+01,6.151221654036086450e-01,7.068871586899787562e-01,3.330669073875469621e-16
2.060000000000000000e+02,2.152394837821709917e-09,1.129256579157645322e-04,9.971904132334340431e+01,6.051934362281092827e-01,7.109809255904353531e-01,0.000000000000000000e+00
2.070000000000000000e+02,2.098314088249878749e-09,1.102813253958686126e-04,1.000117843132662898e+02,5.955141840523642260e-01,7.149726483264405852e-01,2.220446049250313081e-16
2.080000000000000000e+02,2.045007213443896514e-09,1.076855283820813032e-04,1.003022299328825824e+02,5.860797967663582408e-01,7.188648135861981370e-01,2.220446049250313081e-16
2.090000000000000000e+02,1.992496350199285563e-09,1.051381768702637509e-04,1.005903976069016039e+02,5.768855628292242077e-01,7.226599154137309799e-01,0.000000000000000000e+00
2.100000000000000000e+02,1.940801192836109380e-09,1.026391230734116145e-04,1.008763065042619047e+02,5.679266883071164562e-01,7.263604478869822856e-01,2.220446049250313081e-16
2.110000000000000000e+02,1.889939098995374166e-09,1.001881654262891326e-04,1.011599755418793052e+02,5.591983128822155535e-01,7.299688984304099071e-01,0.000000000000000000e+00
2.120000000000000000e+02,1.839925195068618016e-09,9.778505244065996849e-05,1.014414233886073475e+02,5.506955248547487081e-01,7.334877417336391758e-01,2.220446049250313081e-16
2.130000000000000000e+02,1.790772480848918190e-09,9.542948640881365545e-05,1.017206684693772161e+02,5.424133751632660427e-01,7.369194342469820302e-01,0.000000000000000000e+00
2.140000000000000000e+02,1.742491933036928440e-09,9.312112695414396634e-05,1.019977289694872695e+02,5.343468904512315154e-01,7.402664092240925919e-01,0.000000000000000000e+00
2.150000000000000000e+02,1.695092607278212684e-09,9.085959442847572638e-05,1.022726228390142325e+02,5.264910852102835381e-01,7.435310722819041818e-01,1.110223024625156540e-16
2.160000000000000000e+02,1.648581738448239781e-09,8.864447315667277815e-05,1.025453677973209636e+02,5.188409730323698676e-01,7.467157974480207461e-01,2.220446049250313081e-16
2.170000000000000000e+02,1.602964838938749470e-09,8.647531452979516820e-05,1.028159813376367424e+02,5.113915770043686582e-01,7.498229236660788333e-01,3.330669073875469621e-16
2.180000000000000000e+02,1.558245794734002139e-09,8.435163994871533650e-05,1.030844807316890268e+02,5.041379392798492898e-01,7.528547517300647751e-01,2.220446049250313081e-16
2.190000000000000000e+02,1.514426959097593322e-09,8.227294362065904235e-05,1.033508830343667739e+02,4.970751298633281912e-01,7.558135416192182099e-01,1.110223024625156540e-16
2.200000000000000000e+02,1.471509243720174023e-09,8.023869521161029847e-05,1.036152050883979001e+02,4.901982546427570697e-01,7.587015102059652127e-01,1.110223024625156540e-16
2.210000000000000000e+02,1.429492207205732517e-09,7.824834235792388457e-05,1.038774635290242543e+02,4.835024627061189628e-01,7.615208293101668469e-01,0.000000000000000000e+00
2.220000000000000000e+02,1.388374140798967209e-09,7.630131304082039779e-05,1.041376747886601777e+02,4.769829529778831789e-01,7.642736240739882447e-01,2.220446049250313081e-16
2.230000000000000000e+02,1.348152151279031957e-09,7.439701782771402229e-05,1.043958551015212208e+02,4.706349802107592240e-01,7.669619716327051862e-01,1.110223024625156540e-16
2.240000000000000000e+02,1.308822240965528106e-09,7.253485198453963386e-05,1.046520205082113222e+02,4.644538603676964250e-01,7.695879000578440543e-01,2.220446049250313081e-16
2.250000000000000000e+02,1.270379384801203437e-09,7.071419746341318891e-05,1.049061868602586003e+02,4.584349754284218759e-01,7.721533875501930266e-01,1.110223024625156540e-16
2.260000000000000000e+02,1.232817604492575018e-09,6.893442477008262050e-05,1.051583698245901104e+02,4.525737776540421087e-01,7.746603618613251419e-01,2.220446049250313081e-16
2.270000000000000000e+02,1.196130039704602488e-09,6.719489471570787450e-05,1.054085848879378062e+02,4.468657933423463291e-01,7.771106999234268509e-01,1.110223024625156540e-16
2.280000000000000000e+02,1.160309016318888568e-09,6.549496005755651843e-05,1.056568473611690848e+02,4.413066261054836015e-01,7.795062276683590863e-01,3.330669073875469621e-16
2.290000000000000000e+02,1.125346111776632879e-09,6.383396703321612812e-05,1.059031723835352068e+02,4.358919597006483682e-01,7.818487200179869978e-01,3.330669073875469621e-16
2.300000000000000000e+02,1.091232217537906139e-09,6.221125679291312366e-05,1.061475749268333431e+02,4.306175604433136739e-01,7.841399010289209492e-01,0.000000000000000000e+00
2.310000000000000000e+02,1.057957598697860960e-09,6.062616673449154137e-05,1.063900697994772315e+02,4.254792792314236460e-01,7.863814441758896212e-01,1.110223024625156540e-16
2.320000000000000000e+02,1.025511950808299294e-09,5.907803174554912074e-05,1.066306716504737295e+02,4.204730532077946004e-01,7.885749727589907998e-01,2.220446049250313081e-16
2.330000000000000000e+02,9.938844539597186139e-10,5.756618535715347863e-05,1.068693949733016524e+02,4.155949070868031892e-01,7.907220604210855042e-01,1.110223024625156540e-16
2.340000000000000000e+02,9.630638241846515452e-10,5.608996081347233356e-05,1.071062541096912497e+02,4.108409541702544576e-01,7.928242317625657787e-01,0.000000000000000000e+00
2.350000000000000000e+02,9.330383622478579899e-10,5.464869206155041029e-05,1.073412632533025288e+02,4.062073970761449493e-01,7.948829630416553993e-01,1.110223024625156540e-16
2.360000000000000000e+02,9.037959998928483556e-10,5.324171466535369791e-05,1.075744364533013879e+02,4.016905282028672142e-01,7.968996829492812628e-01,2.220446049250313081e-16
2.370000000000000000e+02,8.753243436173451194e-10,5.186836664808169948e-05,1.078057876178327632e+02,3.972867299502421679e-01,7.988757734484123185e-01,2.220446049250313081e-16
2.380000000000000000e+02,8.476107160527645660e-10,5.052798926662266615e-05,1.080353305173905483e+02,3.929924747176370414e-01,8.008125706685473855e-01,2.220446049250313081e-16
2.390000000000000000e+02,8.206421950246049298e-10,4.921992772189454936e-05,1.082630787880850392e+02,3.888043246983096113e-01,8.027113658468079116e-01,2.220446049250313081e-16
2.400000000000000000e+02,7.944056503719272958e-10,4.794353180868092589e-05,1.084890459348075922e+02,3.847189314880441469e-01,8.045734063077901732e-01,0.000000000000000000e+00
2.410000000000000000e+02,7.688877786048771320e-10,4.669815650843351122e-05,1.087132453342935747e+02,3.807330355250925225e-01,8.063998964750175302e-01,2.220446049250313081e-16
2.420000000000000000e+02,7.440751354795328542e-10,4.548316252837523028e-05,1.089356902380853427e+02,3.768434653774133669e-01,8.081919989074636268e-01,0.000000000000000000e+00
2.430000000000000000e+02,7.199541665693226375e-10,4.429791679010001255e-05,1.091563937753951734e+02,3.730471368922291253e-01,8.099508353552028472e-01,1.110223024625156540e-16
2.440000000000000000e+02,6.965112359118447481e-10,4.314179287072782555e-05,1.093753689558712665e+02,3.693410522219655601e-01,8.116774878288126605e-01,1.110223024625156540e-16
2.450000000000000000e+02,6.737326528092352544e-10,4.201417139953758314e-05,1.095926286722670540e+02,3.657222987397443781e-01,8.133729996776529747e-01,2.220446049250313081e-16
2.460000000000000000e+02,6.516046968592656825e-10,4.091444041286639488e-05,1.098081857030167896e+02,3.621880478567164330e-01,8.150383766726438939e-01,0.000000000000000000e+00
2.470000000000000000e+02,6.301136412931757996e-10,3.984199566993248856e-05,1.100220527147186544e+02,3.587355537527052163e-01,8.166745880895986964e-01,3.330669073875469621e-16
2.480000000000000000e+02,6.092457746948672765e-10,3.879624093210985372e-05,1.102342422645276798e+02,3.553621520308210546e-01,8.182825677896001793e-01,1.110223024625156540e-16
2.490000000000000000e+02,5.889874211745523547e-10,3.777658820805816038e-05,1.104447668024608618e+02,3.520652583059702412e-01,8.198632152932650019e-01,2.220446049250313081e-16
2.500000000000000000e+02,5.693249590682719510e-10,3.678245796698857213e-05,1.106536386736162996e+02,3.488423667364418113e-01,8.214173968461301323e-01,2.220446049250313081e-16
2.510000000000000000e+02,5.502448382329236358e-10,3.581327932222912831e-05,1.108608701203092579e+02,3.456910485070867622e-01,8.229459464726955886e-01,0.000000000000000000e+00
2.520000000000000000e+02,5.317335960045532320e-10,3.486849018713830868e-05,1.110664732841266016e+02,3.426089502719483759e-01,8.244496670169669805e-01,2.220446049250313081e-16
2.530000000000000000e+02,5.137778718857314814e-10,3.394753740530551025e-05,1.112704602079028433e+02,3.395937925635804655e-01,8.259293311676303428e-01,0.000000000000000000e+00
2.540000000000000000e+02,4.963644210258286291e-10,3.304987685687140212e-05,1.114728428376199076e+02,3.366433681757187713e-01,8.273856824662187970e-01,1.110223024625156540e-16
2.550000000000000000e+02,4.794801265559700777e-10,3.217497354269865332e-05,1.116736330242325153e+02,3.337555405253972984e-01,8.288194362968948070e-01,4.440892098500626162e-16
2.560000000000000000e+02,4.631120108383963814e-10,3.132230164802633679e-05,1.118728425254225414e+02,3.309282420000899672e-01,8.302312808566530977e-01,2.220446049250313081e-16
